order_id,order_value,category,customer_type,customer_order_count,payment_method,delivery_pincode_risk_tier,discount_percent,order_hour,day_of_week,returned_or_disputed
ORD107752,678,grocery,returning,6,card,low,1,0,Sun,0
ORD103102,1691,grocery,returning,10,UPI,low,8,18,Sat,0
ORD105292,721,grocery,returning,8,card,medium,27,17,Sun,0
ORD103464,1229,beauty,returning,5,UPI,medium,6,17,Wed,0
ORD104372,2000,home,returning,4,card,low,4,3,Tue,0
ORD107500,4714,home,returning,2,UPI,low,10,17,Thu,0
ORD106714,4933,home,new,0,netbanking,medium,25,6,Sun,0
ORD105091,2591,beauty,new,0,netbanking,medium,7,9,Wed,1
ORD107569,611,grocery,returning,6,COD,low,14,12,Sun,0
ORD103708,4561,apparel,returning,3,card,low,11,9,Sun,0
ORD107936,15542,electronics,new,0,UPI,low,29,8,Mon,0
ORD100371,2181,apparel,returning,4,card,low,8,11,Sat,0
ORD103477,758,grocery,returning,9,netbanking,low,25,16,Sun,0
ORD102389,5352,electronics,new,0,card,low,24,1,Fri,0
ORD106318,997,apparel,new,0,COD,low,47,22,Thu,0
ORD106284,1582,beauty,returning,3,UPI,low,20,12,Fri,0
ORD104487,5792,electronics,new,0,UPI,medium,28,12,Thu,0
ORD101360,3515,home,returning,10,UPI,low,3,20,Sat,0
ORD100911,697,grocery,returning,4,card,high,13,3,Fri,0
ORD105141,6229,home,returning,7,UPI,medium,2,23,Sun,0
ORD104295,847,apparel,new,0,card,low,14,20,Sat,0
ORD104602,677,grocery,new,0,UPI,low,0,21,Sat,0
ORD100964,871,grocery,returning,8,COD,high,8,8,Mon,0
ORD101423,3590,apparel,new,0,card,low,0,21,Tue,0
ORD100122,13561,electronics,new,0,UPI,low,18,17,Tue,0
ORD100479,3296,apparel,returning,4,UPI,medium,3,21,Thu,0
ORD100662,10530,electronics,returning,7,card,high,35,6,Fri,0
ORD106692,490,grocery,new,0,COD,low,8,13,Sun,0
ORD102189,271,grocery,returning,7,UPI,medium,5,16,Fri,0
ORD105214,2466,apparel,returning,5,COD,low,20,22,Sun,0
ORD102131,419,beauty,new,0,netbanking,low,2,12,Sat,0
ORD100439,12000,home,returning,6,UPI,medium,33,15,Sat,0
ORD101379,730,apparel,returning,4,wallet,low,2,17,Wed,0
ORD104379,18683,electronics,new,0,card,low,10,12,Sat,1
ORD104335,31496,electronics,returning,9,card,high,8,22,Sun,0
ORD101477,562,grocery,returning,7,UPI,low,27,21,Sun,0
ORD106749,1131,beauty,returning,7,wallet,low,7,7,Sun,0
ORD101173,1173,beauty,returning,6,COD,medium,6,5,Tue,0
ORD104534,7614,home,new,0,UPI,low,51,19,Tue,0
ORD103948,760,grocery,returning,7,COD,low,5,10,Fri,0
ORD103085,1875,apparel,returning,7,card,medium,9,5,Wed,0
ORD100279,851,grocery,returning,7,wallet,low,1,0,Mon,0
ORD102580,10000,electronics,new,0,netbanking,low,3,6,Wed,0
ORD101101,3301,apparel,new,0,card,medium,25,2,Tue,0
ORD106224,3975,home,returning,5,netbanking,high,4,11,Mon,0
ORD102142,755,beauty,returning,7,card,medium,15,12,Sat,0
ORD103317,6691,electronics,new,0,UPI,low,2,21,Sun,0
ORD102423,9573,electronics,new,0,card,medium,14,5,Fri,0
ORD106285,3868,home,returning,5,wallet,medium,28,16,Thu,0
ORD105070,1899,apparel,new,0,card,low,8,2,Sun,0
ORD100577,1270,home,returning,6,COD,high,5,17,Wed,0
ORD100059,15154,electronics,returning,8,card,low,22,22,Fri,0
ORD100787,827,apparel,returning,8,UPI,low,7,15,Sun,0
ORD102543,1348,apparel,returning,5,card,low,3,17,Sun,0
ORD105831,1635,apparel,returning,5,UPI,low,7,15,Sat,1
ORD105108,1998,home,new,0,wallet,medium,0,17,Sat,0
ORD104304,12428,electronics,new,0,COD,medium,2,10,Wed,0
ORD107084,3068,home,returning,8,COD,medium,6,17,Fri,0
ORD105360,1732,home,new,0,COD,high,57,20,Tue,0
ORD107511,5795,home,returning,7,card,low,14,23,Sat,0
ORD107553,1609,apparel,returning,9,netbanking,high,17,21,Sun,0
ORD103907,806,grocery,returning,4,netbanking,high,1,19,Mon,0
ORD106403,5942,home,returning,7,card,medium,47,12,Wed,0
ORD102470,2236,apparel,returning,11,UPI,high,9,4,Wed,0
ORD102515,1335,beauty,new,0,UPI,medium,17,4,Mon,0
ORD100420,3640,home,returning,10,UPI,low,43,3,Sat,0
ORD100553,1216,grocery,new,0,COD,high,80,7,Wed,0
ORD101397,377,grocery,returning,6,UPI,low,10,2,Sat,0
ORD102407,1228,apparel,returning,3,UPI,high,11,8,Wed,0
ORD106828,2600,home,new,0,card,low,5,7,Mon,0
ORD101760,1165,apparel,returning,4,card,medium,10,0,Sat,0
ORD107521,2125,apparel,new,0,card,medium,13,18,Fri,0
ORD100297,438,beauty,new,0,UPI,medium,12,17,Mon,0
ORD100443,9785,electronics,returning,8,UPI,low,21,22,Fri,0
ORD103538,6475,electronics,returning,6,wallet,medium,3,20,Mon,0
ORD101119,158,grocery,returning,4,card,medium,3,3,Fri,0
ORD102673,1077,apparel,returning,4,UPI,low,2,7,Thu,0
ORD102605,8593,electronics,new,0,UPI,low,21,19,Sat,0
ORD101921,1514,apparel,new,0,UPI,medium,1,4,Tue,0
ORD100655,1821,apparel,new,0,card,low,35,13,Sat,0
ORD104708,6160,electronics,new,0,COD,low,9,12,Tue,0
ORD105531,650,beauty,returning,5,COD,low,4,14,Tue,0
ORD103043,1369,apparel,returning,7,card,low,18,5,Wed,0
ORD104239,3658,home,returning,7,COD,low,13,12,Sat,0
ORD106704,1747,apparel,new,0,COD,low,10,17,Fri,1
ORD106220,2333,apparel,new,0,card,low,3,2,Wed,0
ORD106739,1485,apparel,new,0,netbanking,low,7,16,Mon,0
ORD100907,22817,electronics,new,0,wallet,medium,1,2,Mon,0
ORD101433,21610,electronics,returning,8,UPI,low,14,1,Thu,0
ORD104412,435,beauty,returning,3,COD,low,5,20,Fri,0
ORD105964,1540,beauty,returning,5,UPI,low,2,7,Mon,0
ORD100926,17915,electronics,returning,6,UPI,low,3,6,Thu,0
ORD103196,2987,home,returning,8,card,medium,10,18,Thu,0
ORD100015,4040,apparel,new,0,card,medium,24,14,Wed,0
ORD107286,1000,beauty,new,0,UPI,high,7,16,Fri,0
ORD107323,700,grocery,returning,7,card,low,12,20,Wed,0
ORD104934,9513,home,returning,9,netbanking,medium,8,18,Tue,0
ORD105587,2041,apparel,returning,6,UPI,low,17,13,Sun,0
ORD103922,2471,apparel,new,0,UPI,low,18,3,Mon,0
ORD101362,3238,home,returning,11,card,low,32,16,Sat,0
ORD101212,6326,home,returning,12,UPI,medium,2,14,Fri,0
ORD102517,1217,apparel,returning,6,COD,low,5,5,Mon,0
ORD103034,411,grocery,returning,5,netbanking,low,44,8,Tue,0
ORD106221,7012,electronics,new,0,netbanking,medium,8,11,Sun,0
ORD106329,2934,apparel,returning,7,COD,low,3,8,Sun,0
ORD106519,1459,apparel,returning,12,COD,medium,21,11,Wed,0
ORD103892,4193,home,new,0,UPI,medium,30,22,Fri,0
ORD101833,5396,electronics,new,0,UPI,medium,22,11,Sat,0
ORD104991,562,grocery,returning,12,wallet,low,5,16,Wed,0
ORD101859,974,apparel,new,0,card,low,7,23,Wed,0
ORD103204,597,grocery,returning,5,wallet,low,3,19,Tue,0
ORD104012,649,grocery,returning,4,netbanking,low,16,4,Mon,0
ORD105719,10670,electronics,returning,8,wallet,medium,14,9,Tue,0
ORD100387,818,grocery,returning,6,netbanking,low,17,8,Mon,0
ORD105111,2510,home,returning,4,UPI,medium,19,13,Tue,0
ORD101032,4870,home,returning,7,netbanking,low,9,14,Tue,0
ORD105482,765,apparel,returning,7,COD,medium,21,8,Tue,0
ORD106384,16145,electronics,returning,6,UPI,low,13,15,Sat,0
ORD103834,1044,apparel,returning,5,netbanking,medium,25,2,Wed,0
ORD100931,2209,apparel,returning,4,wallet,high,51,3,Sat,0
ORD104235,7590,electronics,returning,7,card,low,27,5,Sun,0
ORD100691,730,grocery,new,0,UPI,low,5,14,Sun,0
ORD101891,473,beauty,returning,8,UPI,medium,13,15,Sun,0
ORD103757,576,apparel,returning,5,card,low,30,15,Mon,0
ORD104332,30635,electronics,returning,8,netbanking,low,9,9,Sun,0
ORD106361,2479,home,returning,11,UPI,medium,14,21,Fri,0
ORD102492,26268,electronics,new,0,COD,low,3,2,Wed,0
ORD106769,3455,apparel,returning,7,card,low,4,17,Wed,0
ORD102263,38368,electronics,new,0,UPI,low,6,22,Wed,0
ORD107057,19461,electronics,new,0,netbanking,medium,4,5,Sat,0
ORD103395,1424,grocery,new,0,COD,medium,13,1,Sun,0
ORD105040,906,apparel,returning,6,COD,low,2,2,Mon,0
ORD103014,559,apparel,new,0,COD,low,12,21,Sat,0
ORD105974,840,grocery,returning,5,netbanking,medium,42,7,Thu,0
ORD107852,12000,home,new,0,COD,high,3,1,Thu,1
ORD100063,850,beauty,new,0,UPI,low,2,0,Fri,0
ORD104803,1367,apparel,new,0,COD,low,13,0,Mon,1
ORD103424,17479,electronics,returning,5,card,low,0,3,Wed,0
ORD104125,13553,electronics,returning,9,card,low,4,20,Wed,0
ORD105014,25759,electronics,new,0,card,medium,8,13,Thu,0
ORD105388,714,apparel,new,0,card,high,6,15,Tue,0
ORD104210,1407,beauty,returning,5,netbanking,low,12,22,Fri,0
ORD103412,1771,home,new,0,COD,low,14,3,Sat,0
ORD105681,627,apparel,returning,14,COD,low,10,1,Fri,0
ORD102698,974,apparel,returning,5,card,low,16,1,Tue,0
ORD106804,430,grocery,new,0,UPI,medium,19,6,Thu,0
ORD101860,1935,home,returning,8,wallet,low,2,15,Thu,0
ORD105128,1384,grocery,returning,7,card,medium,20,11,Sat,0
ORD107937,599,apparel,returning,5,UPI,low,5,11,Sun,0
ORD102833,713,beauty,returning,6,COD,low,2,6,Thu,0
ORD100252,3367,apparel,new,0,UPI,low,0,5,Thu,0
ORD103815,2795,apparel,new,0,COD,low,7,14,Sun,0
ORD106609,6208,electronics,returning,7,wallet,low,16,19,Fri,0
ORD106899,1601,grocery,returning,4,UPI,low,15,17,Sat,0
ORD105781,1012,grocery,new,0,COD,low,17,1,Sun,0
ORD101902,768,beauty,returning,7,card,high,47,17,Sun,0
ORD102119,1524,apparel,new,0,COD,high,31,11,Sun,1
ORD105905,741,grocery,returning,5,UPI,medium,3,21,Mon,0
ORD105527,19863,electronics,new,0,COD,medium,14,14,Fri,0
ORD104567,6149,electronics,new,0,card,medium,5,20,Wed,0
ORD106956,2217,apparel,returning,5,COD,medium,3,8,Sat,0
ORD100430,753,grocery,returning,6,UPI,medium,2,3,Sat,0
ORD104434,2648,home,returning,3,netbanking,high,21,17,Sat,0
ORD107807,1828,apparel,new,0,COD,high,5,0,Wed,1
ORD103710,634,grocery,new,0,wallet,low,8,10,Wed,0
ORD105710,821,beauty,returning,5,UPI,high,17,2,Mon,0
ORD105340,1993,apparel,new,0,netbanking,medium,1,12,Fri,0
ORD106591,847,beauty,returning,4,card,low,1,18,Sun,0
ORD102301,1102,beauty,returning,7,UPI,medium,1,1,Fri,0
ORD105019,1142,apparel,new,0,card,low,5,18,Sun,0
ORD100783,1595,home,returning,7,COD,low,5,2,Sat,0
ORD101354,596,grocery,new,0,card,low,15,1,Tue,0
ORD104456,4686,electronics,returning,5,netbanking,low,16,12,Tue,0
ORD100977,2016,apparel,new,0,wallet,low,13,13,Sun,0
ORD100809,567,grocery,returning,7,card,low,0,6,Sun,0
ORD102168,1594,apparel,new,0,wallet,medium,13,0,Sun,0
ORD101599,591,apparel,returning,8,netbanking,medium,6,17,Sun,0
ORD106807,1451,grocery,new,0,UPI,high,3,3,Sat,0
ORD103127,11196,electronics,returning,11,UPI,high,13,15,Fri,0
ORD102818,2529,apparel,returning,7,UPI,low,37,9,Sun,0
ORD101482,1530,home,returning,10,card,high,23,4,Wed,0
ORD105537,1979,home,returning,9,card,low,13,5,Fri,0
ORD102095,2063,apparel,returning,9,COD,medium,3,6,Tue,1
ORD107024,4547,electronics,returning,9,wallet,medium,4,10,Thu,0
ORD101357,999,apparel,new,0,COD,low,21,1,Fri,0
ORD104674,6973,home,new,0,UPI,low,17,13,Sat,0
ORD102879,21702,electronics,returning,5,netbanking,medium,21,22,Mon,0
ORD103862,5917,home,returning,8,UPI,medium,0,15,Tue,0
ORD103184,45000,electronics,returning,7,UPI,medium,11,14,Mon,1
ORD106686,469,grocery,new,0,card,low,21,4,Sat,0
ORD103154,11473,electronics,new,0,UPI,medium,0,23,Wed,1
ORD103260,12963,electronics,returning,6,card,low,6,4,Sat,1
ORD107943,1478,home,returning,6,card,low,47,17,Sat,0
ORD100029,1693,beauty,returning,5,card,medium,21,6,Sat,0
ORD107619,665,beauty,returning,5,card,low,16,13,Tue,0
ORD103098,2153,apparel,new,0,UPI,high,18,20,Sun,1
ORD101092,1486,apparel,returning,5,card,low,18,0,Sat,0
ORD100124,15951,electronics,returning,5,wallet,low,10,9,Thu,0
ORD104231,11767,electronics,returning,10,UPI,low,0,23,Sun,0
ORD105844,1636,apparel,new,0,UPI,medium,11,9,Wed,0
ORD103016,936,grocery,returning,5,card,medium,3,13,Fri,0
ORD104897,1575,home,returning,4,COD,high,13,21,Fri,0
ORD102298,7192,electronics,returning,6,card,low,17,21,Sun,0
ORD105093,3092,apparel,returning,6,card,medium,7,12,Tue,0
ORD101553,2257,apparel,returning,10,wallet,medium,13,15,Thu,0
ORD106811,3349,apparel,returning,7,UPI,medium,13,11,Sun,0
ORD100598,561,grocery,returning,9,card,low,46,4,Wed,0
ORD101416,5509,home,returning,4,card,low,29,23,Thu,0
ORD103686,2096,apparel,returning,8,card,low,15,20,Sun,0
ORD104128,809,beauty,returning,7,UPI,medium,23,21,Sat,0
ORD104706,10647,electronics,returning,4,card,low,2,0,Sat,0
ORD105573,754,grocery,returning,8,UPI,high,6,2,Fri,0
ORD102197,906,home,new,0,COD,low,4,20,Sun,1
ORD103880,438,beauty,returning,4,COD,medium,31,7,Sun,0
ORD107461,2520,home,returning,5,netbanking,medium,48,3,Tue,0
ORD100808,1577,home,new,0,UPI,medium,6,23,Sun,0
ORD107720,11455,electronics,returning,7,card,low,2,17,Thu,0
ORD100958,1654,apparel,returning,11,UPI,high,6,15,Wed,0
ORD104984,1604,apparel,new,0,UPI,low,10,14,Sat,0
ORD104747,2915,home,returning,3,UPI,medium,5,8,Mon,0
ORD100834,1174,beauty,new,0,UPI,low,4,20,Mon,1
ORD106120,33787,electronics,returning,10,COD,medium,2,5,Tue,0
ORD102576,1024,beauty,returning,6,card,low,2,3,Sun,0
ORD101235,12156,electronics,new,0,card,low,3,6,Sun,0
ORD107859,1202,beauty,new,0,UPI,medium,7,6,Thu,0
ORD103001,3428,home,returning,9,netbanking,medium,22,6,Wed,0
ORD107139,10178,electronics,returning,9,card,low,1,16,Fri,0
ORD106207,4935,apparel,returning,10,netbanking,high,4,8,Thu,0
ORD104900,4849,apparel,returning,4,card,high,20,14,Mon,0
ORD102908,1190,grocery,new,0,card,low,2,9,Sun,0
ORD104847,2025,home,returning,8,card,low,10,15,Fri,0
ORD101657,762,beauty,returning,4,UPI,low,2,18,Thu,0
ORD106824,7172,home,returning,6,UPI,low,3,5,Sun,1
ORD100452,2556,beauty,returning,11,UPI,low,3,10,Sun,0
ORD106100,3779,home,returning,7,UPI,high,54,15,Fri,0
ORD103316,1817,beauty,returning,5,UPI,low,23,13,Thu,0
ORD100422,7332,electronics,returning,7,card,low,18,14,Sun,0
ORD101220,21319,electronics,returning,11,UPI,medium,1,14,Tue,0
ORD107460,814,apparel,returning,2,UPI,medium,5,21,Wed,1
ORD104377,18143,electronics,new,0,card,low,2,7,Thu,0
ORD100102,2164,apparel,returning,4,COD,medium,4,17,Sun,0
ORD101580,1069,grocery,new,0,wallet,low,1,5,Thu,0
ORD106111,615,apparel,returning,4,card,low,4,6,Sat,0
ORD102206,1097,beauty,new,0,card,medium,9,10,Wed,1
ORD100170,388,apparel,returning,6,UPI,medium,16,19,Sat,0
ORD107974,610,beauty,returning,9,UPI,low,18,13,Sat,0
ORD101310,1335,apparel,new,0,card,low,5,0,Sat,0
ORD107198,299,beauty,returning,5,COD,low,4,1,Tue,0
ORD102284,17164,electronics,new,0,netbanking,low,0,23,Sun,0
ORD105737,3487,home,new,0,COD,medium,64,6,Fri,1
ORD107080,1452,beauty,returning,9,netbanking,low,10,18,Wed,0
ORD104607,27670,electronics,new,0,wallet,high,22,14,Fri,1
ORD107033,12388,electronics,new,0,UPI,medium,21,19,Mon,0
ORD101935,27688,electronics,new,0,card,low,9,17,Tue,0
ORD106204,12975,electronics,returning,4,UPI,low,14,19,Fri,0
ORD107327,701,apparel,returning,6,UPI,medium,0,20,Tue,0
ORD102728,2003,apparel,new,0,wallet,high,4,12,Sun,0
ORD102045,17081,electronics,returning,8,netbanking,low,29,13,Sat,0
ORD101956,3710,home,new,0,netbanking,medium,76,18,Sat,1
ORD104877,1199,beauty,new,0,card,low,33,16,Thu,0
ORD100799,1052,beauty,returning,8,card,low,12,0,Mon,0
ORD105196,300,apparel,new,0,card,low,11,8,Sat,0
ORD101073,411,grocery,new,0,netbanking,low,0,15,Tue,0
ORD100144,2793,apparel,returning,6,UPI,medium,4,0,Mon,0
ORD101340,5086,electronics,new,0,card,high,3,14,Tue,0
ORD104339,1387,beauty,returning,6,netbanking,high,10,18,Sat,0
ORD103133,5665,electronics,returning,5,COD,low,8,8,Mon,0
ORD102091,359,grocery,new,0,card,medium,4,20,Mon,0
ORD104975,941,apparel,new,0,UPI,high,8,8,Thu,0
ORD104478,1387,beauty,returning,7,UPI,low,3,19,Tue,0
ORD104765,5175,apparel,returning,12,card,medium,4,14,Fri,0
ORD102820,2720,apparel,new,0,COD,low,17,13,Sat,0
ORD101003,12358,electronics,returning,8,UPI,low,38,0,Fri,0
ORD107131,4177,home,new,0,UPI,low,5,13,Fri,0
ORD100555,2057,apparel,new,0,UPI,low,22,15,Sat,0
ORD106743,5857,electronics,new,0,COD,low,2,20,Mon,0
ORD101485,6214,electronics,returning,5,card,low,30,16,Wed,0
ORD105717,561,grocery,new,0,wallet,low,3,17,Sat,0
ORD101272,1251,apparel,new,0,COD,medium,7,10,Mon,0
ORD101411,2500,grocery,returning,5,card,high,8,12,Sun,1
ORD107058,3384,home,returning,5,card,medium,9,12,Sat,0
ORD107312,1755,apparel,returning,4,UPI,low,11,3,Tue,0
ORD106260,413,grocery,new,0,UPI,medium,21,0,Fri,0
ORD104623,523,grocery,returning,7,card,low,1,15,Sun,0
ORD107841,6000,apparel,returning,5,card,low,10,1,Mon,0
ORD103704,15450,electronics,returning,6,COD,medium,7,20,Wed,0
ORD100981,1122,beauty,returning,7,card,low,1,16,Fri,0
ORD106794,2984,home,new,0,UPI,low,13,13,Sat,0
ORD102864,1888,apparel,returning,9,card,low,6,18,Fri,0
ORD107062,2934,apparel,new,0,UPI,medium,7,21,Sat,0
ORD101268,1867,apparel,returning,5,wallet,high,45,5,Mon,0
ORD107794,2233,home,returning,6,card,low,6,2,Thu,0
ORD100268,11048,electronics,returning,4,UPI,medium,26,18,Thu,0
ORD100654,336,grocery,returning,6,COD,low,2,6,Sun,0
ORD102614,1351,apparel,returning,7,UPI,low,28,7,Sun,1
ORD102845,4117,home,returning,6,COD,low,10,12,Wed,0
ORD102917,709,grocery,new,0,UPI,low,11,7,Tue,0
ORD105594,4904,home,returning,5,COD,low,35,5,Mon,0
ORD103487,716,beauty,returning,7,UPI,low,8,21,Mon,0
ORD100589,10511,electronics,new,0,card,medium,19,21,Wed,1
ORD104546,432,grocery,new,0,COD,low,1,14,Fri,0
ORD106414,2738,home,new,0,UPI,medium,10,10,Wed,0
ORD107697,486,beauty,returning,6,card,high,5,7,Wed,0
ORD103933,13164,electronics,new,0,card,low,11,8,Thu,0
ORD106894,10220,electronics,returning,5,COD,low,1,19,Tue,0
ORD105669,2707,beauty,returning,4,card,medium,23,8,Mon,0
ORD101808,1879,apparel,returning,5,card,low,13,6,Thu,0
ORD107797,529,grocery,returning,7,COD,low,7,18,Fri,0
ORD105701,12595,electronics,returning,10,COD,high,3,13,Mon,1
ORD103573,3410,apparel,new,0,UPI,low,21,9,Sat,0
ORD103529,1434,apparel,returning,4,UPI,low,2,14,Thu,1
ORD105380,14899,electronics,returning,5,UPI,medium,4,13,Tue,0
ORD103353,923,apparel,returning,7,card,medium,12,6,Wed,1
ORD103002,2285,apparel,new,0,UPI,medium,0,7,Mon,0
ORD104677,27270,electronics,returning,8,UPI,low,54,5,Sun,0
ORD106943,3154,home,returning,5,UPI,low,1,15,Mon,0
ORD102432,4270,home,returning,7,card,medium,4,7,Sun,0
ORD105507,702,apparel,new,0,UPI,low,2,22,Mon,0
ORD104103,4265,apparel,returning,4,wallet,low,4,21,Sun,0
ORD102932,1432,home,returning,5,netbanking,medium,3,12,Sat,0
ORD105859,1247,apparel,returning,9,card,low,16,1,Sun,1
ORD101611,1173,beauty,new,0,COD,medium,5,8,Mon,0
ORD104280,10137,electronics,returning,3,COD,medium,9,13,Thu,1
ORD105735,311,grocery,returning,9,COD,low,27,8,Mon,0
ORD107762,937,apparel,new,0,UPI,medium,28,2,Sat,1
ORD104348,8677,home,returning,8,UPI,low,7,9,Sat,0
ORD105679,841,apparel,returning,3,UPI,low,5,16,Wed,0
ORD103837,8951,electronics,returning,10,UPI,low,4,17,Fri,0
ORD100605,892,beauty,new,0,wallet,low,9,8,Sun,0
ORD105697,315,grocery,returning,7,UPI,medium,7,0,Wed,0
ORD105900,880,beauty,returning,7,card,medium,3,11,Sun,0
ORD103821,2633,home,returning,3,COD,low,41,13,Mon,0
ORD103749,10782,electronics,returning,10,UPI,high,22,18,Thu,0
ORD105902,13285,electronics,new,0,UPI,high,15,18,Sat,0
ORD107470,4166,electronics,returning,5,card,high,7,2,Tue,1
ORD103780,5814,electronics,new,0,UPI,high,21,5,Sun,0
ORD102155,624,grocery,returning,7,card,medium,11,4,Fri,0
ORD102809,19075,electronics,returning,6,UPI,high,5,0,Mon,0
ORD107659,3699,home,returning,9,UPI,low,10,23,Mon,0
ORD102077,9523,electronics,new,0,UPI,high,5,15,Mon,0
ORD107166,2652,beauty,returning,5,netbanking,high,45,19,Wed,0
ORD106867,4384,electronics,new,0,netbanking,medium,8,6,Thu,0
ORD106579,662,grocery,returning,7,UPI,low,15,17,Sun,0
ORD104772,32886,electronics,new,0,UPI,low,1,20,Wed,0
ORD100584,1188,grocery,returning,7,card,low,3,11,Tue,0
ORD105812,2163,home,returning,14,wallet,low,3,21,Thu,0
ORD102699,826,grocery,returning,5,UPI,low,2,3,Wed,0
ORD102799,1915,beauty,returning,10,COD,low,5,9,Thu,0
ORD106201,1387,apparel,returning,6,card,low,28,22,Wed,0
ORD105113,628,grocery,returning,7,COD,low,0,4,Wed,0
ORD107142,727,beauty,returning,9,COD,low,4,13,Mon,0
ORD106106,1195,grocery,returning,10,card,medium,4,11,Mon,0
ORD106236,1669,apparel,returning,3,netbanking,low,9,22,Wed,0
ORD107702,3552,home,new,0,card,high,9,13,Thu,0
ORD103003,2666,beauty,returning,8,UPI,medium,14,19,Sun,0
ORD104638,5750,electronics,returning,6,UPI,high,22,16,Tue,0
ORD103279,25859,electronics,returning,5,UPI,medium,5,12,Tue,0
ORD107506,533,grocery,new,0,netbanking,high,7,21,Tue,0
ORD103945,387,grocery,returning,7,UPI,low,7,20,Sun,0
ORD106200,3724,home,returning,7,COD,medium,9,7,Thu,0
ORD106897,12763,electronics,new,0,card,low,2,9,Sat,1
ORD105981,6331,home,new,0,COD,low,10,19,Sat,0
ORD103781,1879,beauty,returning,10,UPI,low,40,18,Sun,0
ORD104963,1198,apparel,new,0,UPI,medium,25,3,Sun,0
ORD103443,621,apparel,new,0,wallet,medium,1,14,Fri,0
ORD102117,6260,electronics,new,0,card,low,2,21,Sat,0
ORD104237,836,grocery,returning,8,card,medium,9,19,Fri,0
ORD106081,3521,electronics,new,0,card,low,62,20,Thu,0
ORD104586,2806,home,returning,10,COD,high,13,5,Mon,0
ORD100947,388,grocery,returning,7,netbanking,medium,7,23,Sat,0
ORD107345,6876,home,returning,8,UPI,low,9,10,Sat,0
ORD104299,580,beauty,returning,5,COD,medium,22,12,Sat,0
ORD100883,1646,apparel,returning,6,card,medium,42,21,Sun,0
ORD106969,5215,home,new,0,UPI,low,2,13,Thu,0
ORD105025,2541,home,new,0,card,medium,36,21,Fri,1
ORD107129,2034,apparel,returning,6,COD,high,56,9,Fri,0
ORD107336,2233,home,returning,5,UPI,low,70,15,Mon,0
ORD105910,817,grocery,new,0,COD,low,7,23,Sat,0
ORD105347,1799,beauty,new,0,wallet,low,1,10,Thu,0
ORD104778,1940,apparel,returning,6,netbanking,medium,19,5,Thu,0
ORD105332,1310,apparel,returning,8,UPI,low,80,22,Wed,1
ORD106572,2903,home,returning,12,card,low,5,12,Tue,0
ORD105614,6526,home,new,0,COD,low,7,17,Thu,0
ORD102415,33680,electronics,returning,9,COD,low,1,9,Tue,0
ORD105065,2735,home,new,0,card,low,7,17,Thu,0
ORD107418,3756,apparel,returning,9,UPI,medium,39,4,Sat,0
ORD103921,277,grocery,returning,4,UPI,low,7,20,Thu,0
ORD105377,580,beauty,returning,6,card,high,35,2,Sat,0
ORD106324,2775,home,returning,8,UPI,low,7,12,Mon,0
ORD103125,4741,electronics,returning,9,COD,low,3,6,Mon,1
ORD102398,3088,electronics,new,0,card,medium,1,17,Sat,0
ORD104619,2350,home,returning,6,COD,low,7,9,Wed,0
ORD101710,331,beauty,returning,9,COD,low,47,16,Tue,0
ORD101186,2656,apparel,returning,5,UPI,medium,11,17,Fri,0
ORD104374,4444,home,new,0,wallet,medium,1,10,Fri,0
ORD106091,9580,electronics,new,0,card,low,58,7,Wed,0
ORD107823,1578,apparel,returning,5,COD,medium,5,6,Mon,0
ORD100151,1873,grocery,returning,5,UPI,medium,12,17,Fri,0
ORD100915,268,grocery,new,0,card,low,8,4,Sun,0
ORD101305,295,grocery,new,0,wallet,low,11,0,Sat,1
ORD103849,1356,apparel,returning,9,wallet,low,29,8,Tue,0
ORD104714,6747,home,returning,7,UPI,medium,2,7,Sat,0
ORD102519,3533,electronics,returning,11,COD,high,17,21,Fri,0
ORD100183,1286,apparel,returning,3,netbanking,low,4,17,Wed,1
